40.439461,-80.0031,114.43
40.439414,-80.003,114.15
40.439365,-80.0029,113.87
40.439316,-80.0028,113.59
40.439267,-80.0026,113.3
40.439221,-80.0025,113.02
40.439173,-80.0024,112.74
40.439122,-80.0022,112.46
40.439068,-80.0021,112.18
40.439014,-80.002,111.9
40.438974,-80.0019,111.62
40.438922,-80.0017,111.34
40.438877,-80.001,111.05
40.438822,-80.0015,110.77
40.43878,-80.001,110.49
40.438732,-80.0012,110.21
40.438691,-80.0011,109.93
40.438649,-80.001,109.65
40.438605,-80.0009,109.37
40.43856,-80.0008,109.09
40.438515,-80.0007,108.8
40.43847,-80.0006,108.52
40.438429,-80.0005,108.24
40.438384,-80.0003,107.96
40.438342,-80.0002,107.68
40.438297,-80.0001,107.4
40.438253,-80,107.12
40.438198,-79.999,106.84
40.43813,-79.9997,106.55
40.438091,-79.9996,106.27
40.438048,-79.9994,105.99
40.438006,-79.9993,105.71
40.437961,-79.9992,105.43
40.437886,-79.999,105.15
40.437834,-79.9988,104.87
40.437787,-79.9987,104.59
40.437742,-79.9986,104.3
40.43769,-79.9985,104.02
40.437639,-79.9983,103.74
40.437589,-79.998,103.46
40.437534,-79.998,103.18
40.437436,-79.9978,102.9
40.437393,-79.9977,102.62
40.437351,-79.9976,102.34
40.437309,-79.9975,102.05
40.437263,-79.9974,101.77
40.437216,-79.9972,101.49
40.437174,-79.9971,101.21
40.437128,-79.997,100.93
40.437081,-79.9969,100.65
40.437033,-79.9968,100.37
40.43699,-79.9967,100.09
40.436944,-79.9965,99.8
40.436904,-79.9964,99.52
40.436866,-79.9963,99.24
40.436828,-79.9962,98.96
40.436767,-79.996,98.68
40.440534,-80.0043,120.34
40.440493,-80.0042,123.84
40.440447,-80.0041,123.56
40.440403,-80.004,123.28
40.440356,-80.003,123
40.440317,-80.0037,122.72
40.440276,-80.0036,122.44
40.440232,-80.0035,122.16
40.440191,-80.0034,121.87
40.440148,-80.0033,121.59
40.440105,-80.0032,121.31
40.440062,-80.0031,121.03
40.440018,-80.0029,120.75
40.439972,-80.0028,120.47
40.441158,-80.0039,119.23
40.441082,-80.003,122.73
40.441034,-80.0035,122.45
40.440983,-80.0034,122.17
40.44091,-80.0032,121.89
40.440869,-80.0031,121.61
40.440794,-80.0029,121.33
40.440737,-80.0027,121.05
40.440685,-80.0025,120.76
40.440651,-80.0024,120.48
40.440618,-80.0023,120.2
40.440577,-80.0021,119.92
40.440507,-80.0019,119.64
40.440463,-80.0018,119.36
40.44042,-80.0017,119.08
40.440382,-80.0016,118.8
40.440342,-80.001,118.51
40.440304,-80.0014,118.23
40.440264,-80.0012,117.95
40.440222,-80.001,117.67
40.440182,-80.001,117.39
40.440142,-80.0009,117.11
40.440097,-80.0008,116.83
40.440032,-80,116.55
40.439989,-80.0005,116.26
40.439948,-80.0004,115.98
40.439903,-80.0002,115.7
40.439855,-80.0001,115.42
40.439803,-80,115.14
40.439763,-79.9999,114.86
40.439722,-79.9998,114.58
40.439683,-79.9997,114.3
40.439642,-79.9995,114.01
40.439602,-79.9994,113.73
40.439563,-79.999,113.45
40.439512,-79.9992,113.17
40.439432,-79.9991,112.89
40.439353,-79.998,112.61
40.439312,-79.9988,112.33
40.439266,-79.9987,112.05
40.439218,-79.9986,111.76
40.439173,-79.9984,111.48
40.439127,-79.9983,111.2
40.439079,-79.9982,110.92
40.439035,-79.9981,110.64
40.43896,-79.9979,110.36
40.438916,-79.9978,110.08
40.438864,-79.9977,109.8
40.438816,-79.9976,109.51
40.43876,-79.9975,109.23
40.438705,-79.9973,108.95
40.438658,-79.9972,108.67
40.438595,-79.9971,108.39
40.438545,-79.996,108.11
40.438505,-79.9968,107.83
40.438461,-79.9967,107.55
40.438416,-79.9966,107.26
40.438366,-79.9965,106.98
40.438314,-79.9963,106.7
40.438265,-79.9962,106.42
40.438198,-79.996,106.14
40.43814,-79.9958,105.86
40.438101,-79.9957,105.58
40.441455,-79.9999,118.67
40.44141,-79.9997,122.17
40.441366,-79.9996,121.89
40.441324,-79.9995,121.61
40.441281,-79.9994,121.33
40.44124,-79.9993,121.05
40.441197,-79.9992,120.77
40.441155,-79.999,120.49
40.441071,-79.9989,120.2
40.441029,-79.9987,119.92
40.440986,-79.9986,119.64
40.440944,-79.9985,119.36
40.440901,-79.9984,119.08
40.440857,-79.998,118.8
40.440794,-79.9981,118.52
40.442355,-80.0001,118.19
40.442264,-79.9999,121.69
40.442201,-79.9997,121.41
40.442162,-79.9996,121.13
40.442097,-79.9994,120.85
40.442038,-79.999,120.57
40.441992,-79.9991,120.29
40.441947,-79.999,120.01
40.441908,-79.9989,119.72
40.441856,-79.9988,119.44
40.441805,-79.9986,119.16
40.441761,-79.9985,118.88
40.44171,-79.9984,118.6
40.44166,-79.9982,118.32
40.441613,-79.9981,118.04
40.44157,-79.998,117.76
40.441524,-79.9979,117.47
40.441448,-79.9977,117.19
40.441393,-79.9975,116.91
40.441353,-79.997,116.63
40.441311,-79.9973,116.35
40.441264,-79.9972,116.07
40.441217,-79.9971,115.79
40.441172,-79.997,115.51
40.441132,-79.9968,115.22
40.441086,-79.9967,114.94
40.441045,-79.9966,114.66
40.441002,-79.9965,114.38
40.440955,-79.9963,114.1
40.440913,-79.9962,113.82
40.440873,-79.996,113.54
40.440832,-79.996,113.26
40.440778,-79.9958,112.97
40.44072,-79.9957,112.69
40.440674,-79.9956,112.41
40.440635,-79.9955,112.13
40.4406,-79.9953,111.85
40.440569,-79.9952,111.57
40.440539,-79.9951,111.29
40.440496,-79.995,111.01
40.44046,-79.9948,110.72
40.44043,-79.9947,110.44
40.440345,-79.9945,110.16
40.440292,-79.9944,109.88
40.440214,-79.9943,109.6
40.440124,-79.9942,109.32
40.440018,-79.994,109.04
40.440054,-79.9939,108.76
40.440095,-79.9938,108.47
40.440125,-79.9937,108.19
40.440126,-79.9935,107.91
40.440184,-79.993,107.63
40.440231,-79.9931,107.35
40.440271,-79.993,107.07
40.440307,-79.9929,106.79
40.440343,-79.9928,106.51
40.440385,-79.9926,106.22
40.44041,-79.9924,105.94
40.440422,-79.992,105.66
40.440427,-79.992,105.38
40.440429,-79.9919,105.1
40.440431,-79.9918,104.82
40.440435,-79.9915,104.54
40.44044,-79.9914,104.26
40.440441,-79.9912,103.97
40.440442,-79.99,103.69
40.440443,-79.9908,103.41
40.440444,-79.9907,103.13
40.440445,-79.9905,102.85
40.440446,-79.9904,102.57
40.440447,-79.9902,102.29
40.440448,-79.9901,102.01
40.440449,-79.9898,101.72
40.443082,-79.9973,119.98
40.443003,-79.997,135.28
40.442961,-79.9971,135
40.442912,-79.997,134.72
40.44283,-79.9968,134.44
40.442766,-79.9966,134.16
40.442722,-79.9965,133.88
40.442677,-79.9964,133.6
40.442627,-79.9962,133.31
40.442578,-79.9961,133.03
40.442529,-79.996,132.75
40.442458,-79.9958,132.47
40.442383,-79.9956,132.19
40.442341,-79.9954,131.91
40.442293,-79.9953,131.63
40.44225,-79.9952,131.35
40.442203,-79.9951,131.06
40.442141,-79.9949,130.78
40.44207,-79.9947,130.5
40.442023,-79.9946,130.22
40.441978,-79.9945,129.94
40.441922,-79.9943,129.66
40.441856,-79.9942,129.38
40.441803,-79.994,129.1
40.441729,-79.9939,128.81
40.441667,-79.9938,128.53
40.441608,-79.993,128.25
40.441496,-79.9935,127.97
40.441451,-79.9934,127.69
40.441405,-79.9933,127.41
40.441399,-79.9931,127.13
40.441448,-79.9929,126.85
40.441498,-79.9927,126.56
40.441529,-79.9926,126.28
40.441557,-79.9924,126
40.441604,-79.9923,125.72
40.4417,-79.9921,125.44
40.441843,-79.9919,125.16
40.442012,-79.9918,124.88
40.442192,-79.991,113.35
40.442277,-79.9917,113.06
40.442363,-79.9916,112.78
40.441505,-80.0033,71.59
40.441543,-80.0032,75.09
40.441588,-80.003,74.81
40.441643,-80.0028,74.53
40.441684,-80.0027,74.25
40.441744,-80.0024,73.97
40.44178,-80.0023,73.69
40.441816,-80.0022,73.41
40.441852,-80.002,73.12
40.441888,-80.0019,72.84
40.441926,-80.0018,72.56
40.442243,-80.004,73.75
40.442273,-80.0039,77.25
40.442306,-80.0037,76.97
40.442337,-80.0036,76.69
40.44237,-80.003,76.41
40.442404,-80.0033,76.13
40.442451,-80.0032,75.85
40.442483,-80.003,75.57
40.442534,-80.0028,75.28
40.442566,-80.002,75
40.442596,-80.0026,74.72
40.442634,-80.0025,74.44
40.442673,-80.0023,74.16
40.442723,-80.0021,73.88
40.442761,-80.002,73.6
40.442799,-80.0018,73.32
40.442834,-80.0017,73.03
40.442869,-80.0015,72.75
40.442903,-80.0014,72.47
40.442933,-80.0013,72.19
40.442965,-80.0012,71.91
40.443022,-80.001,71.63
40.443054,-80.0008,71.35
40.443086,-80.0007,71.07
40.443126,-80.0005,70.78
40.443156,-80.0004,70.5
40.44321,-80.0002,70.22
40.443252,-80.0001,69.94
40.443295,-79.9999,69.66
40.443345,-79.9997,69.38
40.443399,-79.9995,69.1
40.443428,-79.9994,68.82
40.443469,-79.9992,68.53
40.443502,-79.999,68.25
40.443535,-79.999,67.97
40.443569,-79.9989,67.69
40.443602,-79.998,67.41
40.443634,-79.9986,67.13
40.443664,-79.9985,66.85
40.443718,-79.9983,66.57
40.443749,-79.9982,66.28
40.443782,-79.9981,66
40.443815,-79.9979,65.72
40.443853,-79.9978,65.44
40.443886,-79.9977,65.16
40.443923,-79.9975,64.88
40.44397,-79.9974,64.6
40.444004,-79.9972,64.32
40.444048,-79.9971,64.03
40.444092,-79.9969,63.75
40.444137,-79.99,63.47
40.444182,-79.9966,63.19
40.444226,-79.9964,62.91
40.444269,-79.996,62.63
40.444311,-79.9961,62.35
40.444351,-79.996,62.07
40.444389,-79.9958,61.78
40.444427,-79.9957,61.5
40.444461,-79.9956,61.22
40.444498,-79.9954,60.94
40.44453,-79.9953,60.66
40.444566,-79.9952,60.38
40.444594,-79.995,60.1
40.444625,-79.9949,59.82
40.444657,-79.994,59.53
40.444689,-79.9947,59.25
40.444719,-79.9945,58.97
40.444755,-79.9944,58.69
40.444789,-79.9943,58.41
40.444821,-79.9941,58.13
40.444849,-79.994,57.85
40.444898,-79.9938,57.57
40.444944,-79.9937,57.28
40.445014,-79.9936,57
40.445069,-79.9935,56.72
40.445131,-79.9934,56.44
40.445194,-79.9933,56.16
40.445256,-79.9932,55.88
40.445322,-79.9931,55.6
40.445403,-79.992,55.32
40.445565,-79.9927,55.03
40.445642,-79.9926,54.75
40.445713,-79.9925,54.47
40.445777,-79.9924,54.19
40.445838,-79.9923,53.91
40.445895,-79.9922,53.63
40.445959,-79.9921,53.35
40.446021,-79.992,53.07
40.446089,-79.9918,52.78
40.446154,-79.9917,52.5
40.446219,-79.9916,52.22
40.446279,-79.9915,51.94
40.446344,-79.991,51.66
40.446412,-79.9913,51.38
40.446471,-79.9912,51.1
40.446534,-79.9911,50.82
40.446601,-79.991,50.53
40.446663,-79.9909,50.25
40.446728,-79.9908,49.97
40.446796,-79.9907,49.69
40.443181,-80.0058,72.78
40.443231,-80.0056,76.28
40.443261,-80.0055,76
40.44329,-80.0054,75.72
40.443323,-80.0053,75.44
40.443359,-80.0051,75.16
40.443394,-80.005,74.88
40.44343,-80.0049,74.6
40.443459,-80.004,74.31
40.443488,-80.0046,74.03
40.44353,-80.0045,73.75
40.443565,-80.004,73.47
40.443595,-80.0042,73.19
40.443625,-80.0041,72.91
40.443656,-80.004,72.63
40.443689,-80.0038,72.35
40.443742,-80.0036,72.06
40.443777,-80.0035,71.78
40.44381,-80.0034,71.5
40.44384,-80.0032,71.22
40.443872,-80.0031,70.94
40.443904,-80.003,70.66
40.443938,-80.0029,70.38
40.443985,-80.0027,70.1
40.444025,-80.0025,69.81
40.44406,-80.0024,69.53
40.444098,-80.0023,69.25
40.444137,-80.0022,68.97
40.444177,-80.0021,68.69
40.444217,-80.0019,68.41
40.444277,-80.0017,68.13
40.44432,-80.0016,67.85
40.444361,-80.0015,67.56
40.444418,-80.0013,67.28
40.444463,-80.0012,67
40.444502,-80.001,66.72
40.444538,-80.0009,66.44
40.444574,-80.0008,66.16
40.443538,-80.005,73.69
40.443589,-80.005,77.19
40.443625,-80.0048,76.91
40.443661,-80.0046,76.63
40.443696,-80.0045,76.35
40.443731,-80.0043,76.07
40.443766,-80.0042,75.79
40.443801,-80.004,75.51
40.443836,-80.0039,75.22
40.44387,-80.0037,74.94
40.443921,-80.0035,74.66
40.443954,-80.0034,74.38
40.443985,-80.0041,71.52
40.444017,-80.004,75.02
40.444052,-80.0038,74.74
40.444105,-80.003,74.46
40.444157,-80.0034,74.18
40.44421,-80.0032,73.9
40.444263,-80.003,73.62
40.444316,-80.0028,73.34
40.444371,-80.0026,73.05
40.444434,-80.0024,72.77
40.444496,-80.0022,72.49
40.444557,-80.002,72.21
40.444618,-80.0018,71.93
40.444677,-80.0016,71.65
40.444735,-80.0014,71.37
40.444793,-80.0013,71.09
40.44485,-80.0011,70.8
40.444905,-80.0009,70.52
40.444959,-80.0007,70.24
40.445011,-80.0006,69.96
40.445064,-80.0004,69.68
40.445118,-80.0002,69.4
40.445173,-80,69.12
40.445229,-79.9999,68.84
40.445286,-79.999,68.55
40.445344,-79.9995,68.27
40.445402,-79.9993,67.99
40.445461,-79.9991,67.71
40.445522,-79.9989,67.43
40.44559,-79.9988,67.15
40.445657,-79.9986,66.87
40.445723,-79.9984,66.59
40.445772,-79.9983,66.3
40.445817,-79.9982,66.02
40.445884,-79.998,65.74
40.445949,-79.9978,65.46
40.446017,-79.9976,65.18
40.446085,-79.997,64.9
40.446218,-79.9972,64.62
40.44628,-79.997,64.34
40.446341,-79.9968,64.05
40.446381,-79.9967,63.77
40.446435,-79.9966,63.49
40.446486,-79.99,63.21
40.446528,-79.9963,62.93
40.446592,-79.9961,62.65
40.446644,-79.996,62.37
40.446695,-79.995,62.09
40.446766,-79.9956,61.8
40.446848,-79.9955,61.52
40.446882,-79.9954,61.24
40.446924,-79.9953,60.96
40.446918,-79.995,60.68
40.446866,-79.9948,60.4
40.446812,-79.9947,60.12
40.446645,-79.9946,59.84
40.446544,-79.9945,59.55
40.446444,-79.9944,59.27
40.446369,-79.9943,58.99
40.447323,-79.9928,58.71
40.447391,-79.9927,58.43
40.447468,-79.9926,58.15
40.447537,-79.9925,57.87
40.447651,-79.9923,57.59
40.447554,-79.992,57.3
40.447484,-79.9921,57.02
40.437391,-80.0026,28.25
40.437544,-80.0025,31.75
40.437639,-80.0024,31.47
40.437969,-80.002,30.91
40.438053,-80.0021,30.63
40.438261,-80.002,30.35
40.438359,-80.0019,30.07
40.438584,-80.0018,29.78
40.438687,-80.0017,29.5
40.436835,-80.0008,27.37
40.436916,-80.0007,30.87
40.437096,-80.0006,30.59
40.437238,-80.0005,30.31
40.437357,-80.0004,30.03
40.437532,-80.0003,29.75
40.43762,-80.0002,29.47
40.437786,-80.0001,29.19
40.437987,-80,28.9
40.43808,-79.9999,28.62
40.438341,-79.9998,28.06
40.43843,-79.999,27.78
40.438519,-79.9997,27.5
40.43861,-79.9996,27.22
40.438737,-79.9995,26.94
40.438918,-79.9994,26.65
40.439,-79.9993,26.37
40.43917,-79.9992,26.09
40.439338,-79.9991,25.81
40.43956,-79.999,25.53
40.439653,-79.9989,25.25
40.439823,-79.9988,24.97
40.439997,-79.9987,24.69
40.440098,-79.9986,24.4
40.440241,-79.9985,24.12
40.440426,-79.9984,23.84
40.440519,-79.9983,23.56
40.436377,-79.9999,31.93
40.43653,-79.9998,35.43
40.436707,-79.9997,35.15
40.436906,-79.999,34.87
40.437017,-79.9995,34.59
40.4372,-79.9994,34.31
40.437291,-79.9993,34.03
40.437452,-79.9992,33.75
40.437624,-79.9991,33.46
40.437801,-79.999,33.18
40.438003,-79.9989,32.62
40.438109,-79.9988,32.34
40.438292,-79.9987,32.06
40.438415,-79.998,31.78
40.438496,-79.9986,31.5
40.438581,-79.9985,31.21
40.438773,-79.998,30.93
40.438876,-79.9983,30.65
40.437694,-79.9979,27.46
40.438028,-80.0043,29.49
40.438156,-80.0042,32.99
40.438239,-80.004,32.71
40.438331,-80.0041,32.43
40.438418,-80.004,32.15
40.438688,-80.0039,31.59
40.438776,-80.0038,31.31
40.438945,-80.003,31.02
40.439203,-80.0035,30.46
40.439292,-80.0034,30.18
40.438397,-80.0017,118.31
40.438343,-80.0016,118.03
40.438287,-80.0014,117.75
40.438234,-80.0013,117.47
40.438181,-80.0012,117.19
40.438127,-80.001,116.91
40.438069,-80.0009,116.63
40.438012,-80.0007,116.34
40.437956,-80.0006,116.06
40.437901,-80.0004,115.78
40.437848,-80.0003,115.5
40.437707,-79.9999,114.94
40.437656,-79.9998,114.66
40.437603,-79.9996,114.38
40.437544,-79.9995,114.09
40.437503,-79.9994,113.81
40.437403,-79.9991,113.25
40.437328,-79.9989,112.97
40.437251,-79.9987,112.69
40.437212,-79.9986,112.41
40.437165,-79.9985,112.13
40.437115,-79.9984,111.84
40.437066,-79.9982,111.56
40.43699,-79.998,111.28
40.436935,-79.9979,111
40.436891,-79.9978,110.72
40.436843,-79.9977,110.44
40.43679,-79.9975,110.16
40.436734,-79.9974,109.88
40.436675,-79.997,109.59
40.436612,-79.9971,109.31
40.436571,-79.9969,109.03
40.436527,-79.9968,108.75
40.436477,-79.9967,108.47
40.436407,-79.9965,108.19
40.436336,-79.9963,107.91
40.436272,-79.9961,107.63
40.436206,-79.9959,107.34
40.436164,-79.9958,107.06
40.436108,-79.9956,106.78
40.436071,-79.9955,106.5
40.436019,-79.9954,106.22
40.435959,-79.9952,105.94
40.435897,-79.995,105.66
40.435834,-79.9948,105.38
40.435771,-79.994,105.09
40.43572,-79.9944,104.81
40.43568,-79.9943,104.53
40.435627,-79.99,104.25
40.435583,-79.994,103.97
40.435534,-79.9939,103.69
40.435482,-79.9937,103.41
40.435425,-79.9935,103.13
40.435389,-79.9934,102.84
40.435355,-79.9933,102.56
40.43531,-79.9932,102.28
40.435272,-79.993,102
40.43522,-79.9929,101.72
40.435158,-79.9927,101.44
40.435099,-79.9924,101.16
40.435038,-79.992,100.88
40.434977,-79.992,100.59
40.434925,-79.991,100.31
40.434886,-79.9916,100.03
40.434867,-79.9913,99.75
40.43485,-79.9911,99.47
40.43484,-79.9909,99.19
40.434841,-79.9906,98.91
40.434839,-79.9904,98.63
40.434835,-79.99,98.34
40.434832,-79.9899,98.06
40.434833,-79.9891,97.78
40.43484,-79.9889,97.5
40.434855,-79.9886,97.22
40.434868,-79.9884,96.94
40.43488,-79.9881,96.66
40.434897,-79.9879,96.38
40.434916,-79.9876,96.09
40.434941,-79.9874,95.81
40.434978,-79.987,95.53
40.43502,-79.9866,95.25
40.435038,-79.986,94.97
40.435056,-79.9864,94.69
40.435075,-79.9862,94.41
40.435093,-79.9861,94.13
40.435111,-79.986,93.84
40.43513,-79.9859,93.56
40.435148,-79.9857,93.28
40.435167,-79.9856,93
40.435185,-79.9855,92.72
40.435204,-79.9853,92.44
40.435222,-79.9852,92.16
40.435258,-79.9849,91.88
40.435276,-79.9848,91.59
40.435294,-79.9847,91.31
40.435313,-79.9846,91.03
40.435331,-79.9844,90.75
40.43857,-80.0057,30.55
40.438666,-80.0056,34.05
40.438837,-80.005,33.77
40.438931,-80.0054,33.49
40.439261,-80.005,32.93
40.439349,-80.0052,32.65
40.439437,-80.0051,32.37
40.439521,-80.005,32.08
40.439713,-80.0049,31.8
40.439808,-80.0048,31.52
40.43996,-80.0047,31.24
40.440176,-80.004,30.96
40.440364,-80.0045,30.68
40.440447,-80.0044,30.4
40.440615,-80.004,29.83
40.440703,-80.0042,29.55
40.440886,-80.0041,29.27
40.440971,-80.004,28.99
40.441102,-80.004,28.71
40.441365,-80.0039,28.43
40.441796,-80.004,28.15
40.442183,-80.0041,27.87
40.442884,-80.0022,23.65
40.443078,-80.002,23.37
40.443175,-80.0023,23.08
40.44328,-80.0024,22.8
40.443586,-80.0025,22.52
40.443794,-80.0026,22.24
40.444198,-80.0028,21.68
40.444502,-80.0029,21.4
40.444801,-80.003,21.12
40.445125,-80.0031,20.83
40.445539,-80.0033,20.55
40.441541,-80.0024,204.67
40.441398,-80.0025,208.17
40.441299,-80.0026,207.89
40.441215,-80.0027,207.61
40.440996,-80.0028,207.33
40.440906,-80.0029,207.05
40.440686,-80.003,206.77
40.440532,-80.0029,206.49
40.441461,-80.0022,120.84
40.441381,-80.0021,120.56
40.441307,-80.0019,120.28
40.441269,-80.0017,120
40.441228,-80.0016,119.72
40.441176,-80.0015,119.44
40.441128,-80.0014,119.16
40.441079,-80.0012,118.87
40.441031,-80.001,118.59
40.440991,-80.001,118.31
40.44095,-80.0009,118.03
40.440901,-80.0008,117.75
40.440858,-80.0007,117.47
40.440818,-80.0005,117.19
40.440737,-80.0003,116.91
40.440695,-80.0002,116.62
40.440652,-80.0001,116.34
40.440606,-80,116.06
40.440559,-79.9999,115.78
40.440513,-79.9997,115.5
40.440469,-79.9996,115.22
40.44042,-79.9995,114.94
40.440376,-79.9994,114.66
40.440333,-79.9993,114.37
40.440288,-79.999,114.09
40.440247,-79.999,113.81
40.440207,-79.9989,113.53
40.440156,-79.9988,113.25
40.440045,-79.9985,112.69
40.439994,-79.9983,112.41
40.439944,-79.9982,112.12
40.439898,-79.9981,111.84
40.439855,-79.998,111.56
40.439782,-79.9978,111.28
40.439706,-79.9976,111
40.439635,-79.9974,110.72
40.439585,-79.9972,110.44
40.439531,-79.9971,110.16
40.439481,-79.997,109.87
40.439433,-79.9969,109.59
40.439378,-79.9968,109.31
40.439325,-79.9966,109.03
40.439285,-79.9965,108.75
40.439246,-79.9964,108.47
40.439205,-79.9963,108.19
40.439163,-79.9961,107.91
40.439123,-79.996,107.62
40.439084,-79.9959,107.34
40.439038,-79.9958,107.06
40.43899,-79.9955,106.78
40.438979,-79.9953,106.5
40.438971,-79.9952,106.22
40.438964,-79.9951,105.94
40.438956,-79.9949,105.66
40.438949,-79.9948,105.37
40.438942,-79.9947,105.09
40.438947,-79.9946,104.81
40.438949,-79.9944,104.53
40.43895,-79.9942,104.25
40.438951,-79.994,103.97
40.43895,-79.9939,103.69
40.438948,-79.9937,103.41
40.438945,-79.9936,103.12
40.438939,-79.9934,102.84
40.438931,-79.9933,102.56
40.438926,-79.9931,102.28
40.438921,-79.993,102
40.438914,-79.992,101.72
40.438907,-79.9928,101.44
40.438899,-79.9927,101.16
40.438891,-79.9925,100.87
40.438884,-79.9924,100.59
40.438876,-79.992,100.31
40.438868,-79.992,100.03
40.43886,-79.9919,99.75
40.438854,-79.991,99.47
40.438848,-79.9915,99.19
40.438842,-79.9914,98.91
40.438837,-79.9912,98.62
40.438832,-79.991,98.34
40.438827,-79.991,98.06
40.438823,-79.9908,97.78
40.438814,-79.9906,97.5
40.438807,-79.9905,97.22
40.4388,-79.9903,96.94
40.438794,-79.99,96.66
40.438781,-79.99,96.37
40.438775,-79.9898,96.09
40.438768,-79.9897,95.81
40.43876,-79.9895,95.53
40.438753,-79.9894,95.25
40.438745,-79.9892,94.97
40.438736,-79.989,94.69
40.438728,-79.9889,94.41
40.438719,-79.9887,94.12
40.43871,-79.9886,93.84
40.4387,-79.9884,93.56
40.43869,-79.9882,93.28
40.443542,-80.0035,164.98
40.443344,-80.0034,164.7
40.443151,-80.0033,164.42
40.442868,-80.0032,164.14
40.44269,-80.003,163.86
40.443898,-80.0026,164.98
40.44369,-80.0025,164.7
40.443481,-80.0024,164.42
40.442975,-80.0022,163.58
40.442547,-80.002,163.01
40.442271,-80.001,162.73
40.442176,-80.0019,162.45
40.442073,-80.001,162.17
40.441984,-80.0015,159.36
40.44202,-80.0014,159.08
40.442056,-80.0013,158.8
40.442091,-80.0011,158.51
40.442122,-80.001,158.23
40.442158,-80.0009,157.95
40.442188,-80.0008,157.67
40.442222,-80.0006,157.39
40.442257,-80,157.11
40.442288,-80.0004,156.83
40.44232,-80.0003,156.55
40.43958,-79.9943,143.33
40.439493,-79.994,143.05
40.439406,-79.9944,142.76
40.439321,-79.99,142.48
40.443992,-80.0016,163.05
40.443803,-80.001,162.77
40.443577,-80.0014,162.49
40.443397,-80,162.21
40.443302,-80.0013,161.93
40.443132,-80.0012,161.65
40.443891,-80.0011,163.05
40.445908,-80.0013,163.2
40.44577,-80.0012,166.7
40.44632,-79.9995,158.91
40.445962,-79.9994,162.41
40.445864,-79.9993,162.13
40.445679,-79.9992,161.85
40.445445,-79.9991,161.57
40.445256,-79.999,161.29
40.444708,-80.0003,162.84
40.444542,-80,166.34
40.444456,-80.0002,166.06
40.444276,-80.0001,165.78
40.444843,-79.9999,162.84
40.444671,-79.9998,166.34
40.444466,-79.9997,166.06
40.444363,-79.999,165.78
40.444058,-79.9995,165.5
40.443867,-79.9994,165.22
40.443685,-79.9993,164.94
40.443242,-79.9991,164.37
40.442977,-79.999,164.09
40.442803,-79.998,163.81
40.44268,-79.9989,163.53
40.442646,-79.999,163.25
40.442615,-79.9991,162.97
40.442509,-79.999,162.69
40.44242,-79.9992,162.41
40.442335,-79.999,162.12
40.442239,-79.9993,161.84
40.441938,-79.9995,161.28
40.441848,-79.9996,161
40.44175,-79.9997,160.72
40.441569,-79.999,160.44
40.445464,-79.998,157.26
40.445353,-79.998,160.76
40.445266,-79.9979,160.48
40.445005,-79.997,160.2
40.444919,-79.9978,159.92
40.444807,-79.9977,159.64
40.444551,-79.9976,159.36
